Date,Open,High,Low,Close,Adj Close,Volume
01-09-1999,61.225975,61.225975,56.99094,57.920349,45.779079,16012599
02-09-1999,56.914288,59.213856,56.760983,57.834114,45.710922,22436369
03-09-1999,58.064072,58.773106,56.636421,56.875961,44.953613,13682866
06-09-1999,57.680809,58.638962,57.038849,57.87244,45.741211,13353801
07-09-1999,58.437752,60.219913,57.690392,58.274864,46.059284,15856966
08-09-1999,58.830593,59.75042,57.517925,58.677288,46.377346,10887478
09-09-1999,58.974316,59.022224,57.259224,57.728718,45.627625,7169653
10-09-1999,58.437752,59.558788,57.891605,58.677288,46.377346,18458017
13-09-1999,58.677288,58.677288,58.677288,58.677288,46.377346,0
14-09-1999,58.926411,59.884563,57.699974,58.226955,46.021416,14305883
15-09-1999,59.022224,59.577953,57.776627,58.140724,45.953259,9119117
16-09-1999,57.891605,58.217377,54.662628,55.05547,43.514736,16343355
17-09-1999,54.720116,56.339397,53.896107,55.917809,44.196304,11301310
20-09-1999,55.764503,56.128601,53.005024,53.282887,42.113728,8993636
21-09-1999,53.31163,53.742802,51.740261,52.008545,41.10651,10361455
22-09-1999,52.880463,54.173969,51.836079,52.6026,41.576035,9543032
23-09-1999,52.554691,52.880463,50.791691,51.356998,40.591541,9313001
24-09-1999,51.404907,55.381245,51.184532,53.646984,42.401501,15499038
27-09-1999,52.698414,54.039829,50.398846,50.810852,40.159878,7880119
28-09-1999,50.782108,52.391804,49.440693,51.385746,40.614258,10011198
29-09-1999,51.7211,53.646984,51.270767,51.931892,41.045918,6042918
30-09-1999,52.315151,53.464935,51.778587,52.248081,41.295834,8562145
01-10-1999,52.075615,52.506783,50.60006,51.059975,40.356781,6607634
04-10-1999,51.356998,51.452816,49.344879,49.680233,39.266254,6071243
05-10-1999,49.823956,50.935413,49.249065,50.398846,39.834236,7627059
06-10-1999,49.249065,51.165371,48.501705,48.942455,38.683136,11262893
07-10-1999,49.249065,51.740261,49.249065,51.002483,40.311333,7349870
08-10-1999,51.7211,53.369122,50.97374,52.775066,41.712345,8245327
11-10-1999,52.97628,54.9884,52.43013,53.445774,42.242462,12798999
12-10-1999,53.61824,54.030247,52.506783,53.158329,42.01527,6513109
13-10-1999,52.123524,55.074635,52.123524,53.637405,42.393925,5786575
14-10-1999,54.403927,57.929932,54.403927,55.774086,44.082718,10154693
15-10-1999,55.956135,56.147766,51.931892,52.535526,41.523029,4270445
18-10-1999,52.660088,53.656567,51.462399,52.142685,41.212524,6253432
19-10-1999,52.142685,52.142685,52.142685,52.142685,41.212524,0
20-10-1999,53.273308,54.940491,53.273308,54.221878,42.855888,5226075
21-10-1999,54.614719,56.531025,53.704475,54.154808,42.802872,9090307
22-10-1999,53.656567,54.806351,50.782108,53.85778,42.568108,7562148
25-10-1999,54.854259,57.680809,54.643463,56.531025,44.680984,15772074
26-10-1999,56.17651,57.010101,53.876942,54.432671,43.022495,6901841
27-10-1999,55.745342,55.956135,50.609642,51.213276,40.47794,15054589
28-10-1999,50.791691,51.54863,49.057434,49.613163,39.213245,7104961
29-10-1999,49.440693,49.823956,45.847618,46.250046,36.555107,9664484
01-11-1999,45.991344,46.27879,42.551575,42.551575,33.631908,5284390
02-11-1999,41.507187,44.055874,39.150131,43.413914,34.313484,12590113
03-11-1999,43.883408,44.075035,40.14661,41.938354,33.147236,8408594
04-11-1999,41.976681,43.691776,41.392208,42.877346,33.889393,5429905
05-11-1999,42.541992,45.406872,42.541992,44.77449,35.388851,10562921
08-11-1999,44.77449,44.77449,44.77449,44.77449,35.388851,0
09-11-1999,44.266666,45.224819,42.733624,44.716999,35.343418,5810470
10-11-1999,45.033192,45.885948,44.458298,45.243984,35.759941,3286061
11-11-1999,45.224819,45.876366,43.988804,44.477463,35.154095,4364647
12-11-1999,44.075035,44.439137,43.136047,44.046291,34.813313,3342639
15-11-1999,44.554115,45.167332,43.318096,43.548054,34.419502,4287024
16-11-1999,43.308514,44.170853,42.062916,43.14563,34.101444,6260623
17-11-1999,43.883408,44.937374,43.136047,43.2127,34.154446,6764796
18-11-1999,43.164791,43.500145,41.880867,43.251026,34.184746,3244001
19-11-1999,43.480984,44.266666,43.116882,43.260609,34.192314,3820658
22-11-1999,43.2127,43.308514,42.407852,42.695297,33.745502,3224057
23-11-1999,42.695297,42.695297,42.695297,42.695297,33.745502,0
24-11-1999,43.548054,46.115902,43.059395,45.972179,36.335487,11102866
25-11-1999,46.489582,47.02615,45.081097,45.512268,35.971981,9221011
26-11-1999,45.512268,45.895527,44.362484,44.573277,35.22982,3390836
29-11-1999,44.649929,44.649929,43.07856,43.557636,34.427082,3673051
30-11-1999,43.222282,43.672611,41.583839,41.871284,33.094227,6691520
01-12-1999,42.541992,43.595963,42.15873,42.733624,33.775795,4298734
02-12-1999,43.116882,45.320637,42.925255,44.257088,34.979908,6174196
03-12-1999,44.822395,45.033192,43.040234,43.375587,34.283192,4866446
06-12-1999,44.055874,44.40081,43.116882,43.854664,34.661842,2859929
07-12-1999,44.0942,44.803234,43.557636,43.816338,34.631554,4176452
08-12-1999,44.649929,45.186497,42.752785,43.203117,34.146877,5758036
09-12-1999,43.452236,43.576797,41.900028,42.26413,33.404716,3530480
10-12-1999,43.021069,44.065456,42.273708,42.474922,33.57132,6679512
13-12-1999,42.733624,42.925255,41.008949,41.411373,32.730713,2540257
14-12-1999,41.219742,41.564674,39.677116,40.089123,31.685635,5249934
15-12-1999,40.625687,42.733624,39.868748,41.727562,32.980629,2872260
16-12-1999,42.110825,42.350361,40.65443,41.008949,32.412643,1979041
17-12-1999,41.382626,41.967102,40.050797,40.204098,31.776508,3325110
20-12-1999,39.954979,40.616104,39.073479,39.303436,31.06465,2797616
21-12-1999,39.859165,40.242424,38.469841,38.671055,30.564825,3666940
22-12-1999,40.606522,41.765888,39.475903,41.746727,32.995773,7156268
23-12-1999,42.925255,43.471401,41.545513,41.995846,33.192673,5249391
24-12-1999,41.775471,42.541992,40.58736,40.8269,32.268761,3917526
27-12-1999,41.008949,41.200577,38.910591,39.313019,31.072231,2495279
28-12-1999,39.667534,39.935818,38.718964,38.929756,30.769299,4363238
29-12-1999,40.050797,40.194519,39.303436,39.590881,31.291838,1441638
30-12-1999,39.667534,40.050797,38.345284,38.632729,30.534533,976613
31-12-1999,38.632729,38.632729,38.632729,38.632729,30.534533,0
03-01-2000,39.744186,41.631748,39.744186,41.535931,32.829166,3528277
04-01-2000,41.583839,41.967102,39.475903,39.897491,31.53417,3544397
05-01-2000,37.176334,41.737144,37.176334,40.865227,32.299057,5849540
06-01-2000,41.200577,44.055874,41.200577,42.561157,33.639481,10274966
07-01-2000,42.925255,45.972179,42.752785,45.972179,36.335487,11477451
10-01-2000,49.632324,49.651489,47.524387,49.60358,39.205677,8978430
11-01-2000,49.823956,49.823956,45.636826,45.636826,36.070431,6303356
12-01-2000,45.991344,47.141129,43.883408,46.039249,36.388496,4897855
13-01-2000,46.566235,46.949497,44.381645,45.119423,35.661488,2952315
14-01-2000,45.023609,46.566235,44.649929,45.809296,36.206745,5347397
17-01-2000,46.556656,49.459858,46.556656,48.032207,37.963692,7738816
18-01-2000,48.099281,48.386726,46.95908,47.524387,37.562321,4134762
19-01-2000,48.099281,49.421532,46.489582,48.003464,37.940971,6371852
20-01-2000,47.90765,47.90765,44.764908,45.167332,35.699356,2911586
21-01-2000,44.0942,44.803234,43.2127,44.496624,35.169239,3633756
24-01-2000,44.075035,45.205658,40.941875,40.941875,32.359638,5871546
25-01-2000,38.393188,39.26511,37.674576,37.674576,29.777229,3684802
26-01-2000,37.674576,37.674576,37.674576,37.674576,29.777229,0
27-01-2000,36.409813,36.984707,34.665974,34.665974,27.399292,9020093
28-01-2000,32.768833,34.87677,32.261009,33.573681,26.535963,13942903
31-01-2000,32.797577,36.160694,32.586784,34.43602,27.217541,14875954
01-02-2000,34.474342,35.432495,32.979626,33.592842,26.551105,6294485
02-02-2000,35.260029,35.815758,34.177319,34.512669,27.27812,4676810
03-02-2000,34.493507,34.828861,33.870708,33.985687,26.861607,2037576
04-02-2000,34.301876,34.483925,33.113766,34.292294,27.103943,4201025
07-02-2000,34.12941,34.972584,33.602425,34.071918,26.92976,2468149
08-02-2000,34.301876,35.432495,33.8228,34.608486,27.353855,3504831
09-02-2000,35.643291,36.793076,34.87677,35.192959,27.815804,4440835
10-02-2000,35.432495,35.432495,34.493507,34.7043,27.429583,1445348
11-02-2000,35.240868,35.413334,32.01189,32.529293,25.710501,4107804
14-02-2000,32.577202,32.577202,29.932699,30.239307,23.900539,3657229
15-02-2000,30.287216,32.385571,29.894373,31.772352,25.11223,5135881
16-02-2000,32.922134,32.922134,31.456161,31.590303,24.968336,1652627
17-02-2000,31.619047,32.960464,31.350765,31.87775,25.195536,1841955
18-02-2000,31.810678,32.002312,29.329063,29.549438,23.355284,2747217
21-02-2000,28.744589,31.916077,28.744589,31.916077,25.225826,3511793
22-02-2000,33.324562,34.474342,32.634689,34.474342,27.247824,3318248
23-02-2000,36.390652,37.176334,31.858587,32.203522,25.453012,6547748
24-02-2000,32.749668,33.51619,31.801098,32.625111,25.786232,2448914
25-02-2000,33.429958,35.240868,31.916077,35.049236,27.702213,4658556
28-02-2000,35.260029,35.260029,33.362888,34.694721,27.422005,3399023
29-02-2000,34.50309,35.14505,31.925657,31.925657,25.2334,4357555
01-03-2000,32.002312,32.960464,29.511112,30.200981,23.870251,7644786
02-03-2000,31.235786,31.379511,27.930159,28.131371,22.234467,6852856
03-03-2000,26.253391,27.192383,25.889294,25.889294,20.462374,6378720
06-03-2000,26.80912,27.968485,26.080923,26.588745,21.015209,8897556
07-03-2000,24.911978,26.751631,24.911978,25.314402,20.007992,5675894
08-03-2000,25.678499,25.697662,23.953823,24.432901,19.311274,3117111
09-03-2000,24.528715,26.387533,24.183781,26.387533,20.856173,3438151
10-03-2000,24.911978,26.828283,24.384993,24.796999,19.599049,3519688
13-03-2000,25.276075,25.56352,22.909437,23.062742,18.228327,3513948
14-03-2000,23.532236,24.911978,22.957344,24.911978,19.68993,4396990
15-03-2000,25.870131,26.694141,24.911978,25.908457,20.477522,4038499
16-03-2000,26.061762,27.98765,25.678499,27.863089,22.022425,5782750
17-03-2000,27.863089,27.863089,27.863089,27.863089,22.022425,0
20-03-2000,27.863089,27.863089,27.863089,27.863089,22.022425,0
21-03-2000,27.403175,29.319481,25.918037,28.658356,22.65099,5317329
22-03-2000,29.319481,29.415297,27.30736,28.083464,22.196606,3838207
23-03-2000,28.169699,28.265512,25.965946,26.100086,20.628984,2233876
24-03-2000,25.141933,26.224648,25.141933,25.918037,20.485094,1619042
27-03-2000,25.870131,26.406696,25.515614,25.937201,20.500244,1540735
28-03-2000,25.726406,26.253391,24.940722,25.582685,20.220041,2961249
29-03-2000,25.918037,26.80912,25.48687,25.850967,20.432083,4678469
30-03-2000,25.592266,25.611429,23.790937,24.289179,19.197676,4667469
31-03-2000,23.819683,26.234228,23.283117,26.119249,20.644129,5272686
03-04-2000,26.445023,27.958904,25.870131,27.345686,21.61348,8754650
04-04-2000,27.019915,27.019915,25.161097,25.161097,19.886826,3347962
05-04-2000,24.24127,26.061762,24.001732,25.592266,20.22761,2701614
06-04-2000,25.506033,26.061762,23.551399,24.662857,19.493027,3187158
07-04-2000,25.065283,26.636654,24.720346,26.598328,21.022783,5058623
10-04-2000,26.636654,27.757692,25.889294,26.761213,21.151525,6369645
11-04-2000,26.253391,27.019915,25.333565,26.43544,20.894041,2863634
12-04-2000,26.828283,26.828283,25.678499,25.918037,20.485094,2430692
13-04-2000,24.528715,25.86055,23.858009,24.720346,19.538467,4579675
14-04-2000,24.720346,24.720346,24.720346,24.720346,19.538467,0
17-04-2000,24.356249,26.061762,22.804041,25.256912,19.962557,7003338
18-04-2000,25.850967,26.253391,23.244791,23.311863,18.425228,6960991
19-04-2000,23.944242,24.490391,22.229149,23.867592,18.864462,5853793
20-04-2000,23.580145,24.145454,22.61241,23.513075,18.584259,5326231
21-04-2000,23.513075,23.513075,23.513075,23.513075,18.584259,0
24-04-2000,23.762194,24.911978,23.474749,24.087967,19.038645,4159664
25-04-2000,23.771774,24.605368,23.005253,24.423319,19.303701,5104143
26-04-2000,24.528715,25.965946,23.762194,25.668919,20.288197,10018921
27-04-2000,25.678499,25.870131,24.442482,24.758673,19.568756,3536924
28-04-2000,24.844908,25.017374,24.097548,24.471228,19.341568,2827168
01-05-2000,24.471228,24.471228,24.471228,24.471228,19.341568,0
02-05-2000,24.337086,24.624533,23.283117,24.212526,19.137093,3808097
03-05-2000,23.953823,24.624533,23.570562,24.404156,19.288551,1807378
04-05-2000,24.720346,25.86055,24.432901,25.084446,19.826242,2822957
05-05-2000,25.48687,27.633133,25.017374,27.058241,21.386288,6507661
08-05-2000,27.728947,29.223665,26.684561,27.69062,21.886108,8401080
09-05-2000,27.403175,28.265512,26.464186,27.757692,21.939121,3798600
10-05-2000,27.958904,28.035557,26.93368,27.55648,21.780092,1647717
11-05-2000,27.403175,27.403175,26.176739,26.454603,20.909185,1785675
12-05-2000,26.636654,27.403175,24.356249,24.73951,19.55361,3645602
15-05-2000,24.337086,25.362309,23.953823,24.969467,19.735359,1597886
16-05-2000,25.103607,26.234228,24.73951,25.48687,20.14431,2281853
17-05-2000,25.870131,26.445023,25.391054,25.668919,20.288197,2404657
18-05-2000,25.48687,26.540838,24.883232,25.0557,19.803522,3259980
19-05-2000,24.835325,25.515614,24.825745,25.065283,19.811092,1337876
22-05-2000,24.73951,25.467707,24.73951,24.950304,19.720219,919367
23-05-2000,25.103607,25.285658,24.337086,24.701183,19.523317,1233654
24-05-2000,24.720346,25.467707,24.356249,24.864071,19.652061,2188491
25-05-2000,24.911978,25.0557,23.120232,23.30228,18.417654,6283897
26-05-2000,23.560982,23.570562,22.133333,22.756132,17.985989,5599246
29-05-2000,22.765715,24.576624,22.765715,23.551399,18.61455,7691929
30-05-2000,23.014833,23.73345,22.334545,23.532236,18.599411,4760007
31-05-2000,24.624533,24.720346,23.599308,23.819683,18.826595,5226587
01-06-2000,23.762194,23.953823,23.187302,23.446003,18.53125,1636440
02-06-2000,23.589725,24.126291,22.142916,22.775295,18.001139,8010542
05-06-2000,23.35977,23.570562,22.784878,22.832785,18.046574,5962560
06-06-2000,22.99567,23.187302,22.804041,22.851948,18.061722,3959252
07-06-2000,23.072325,23.896336,22.99567,23.30228,18.417654,4133666
08-06-2000,23.378933,24.911978,23.340607,24.691603,19.515745,9955795
09-06-2000,24.528715,26.674978,24.452065,25.774315,20.371502,14566134
12-06-2000,26.061762,27.30736,25.525194,26.301298,20.788015,9419033
13-06-2000,26.061762,26.780376,25.707245,26.454603,21.297112,5471078
14-06-2000,26.531256,26.713305,25.525194,25.611429,20.618319,3451724
15-06-2000,25.582685,25.850967,25.007793,25.18026,20.27121,2026184
16-06-2000,24.921558,25.582685,24.720346,25.352728,20.410053,4324058
19-06-2000,25.391054,26.349207,25.218586,25.764734,20.741734,3320690
20-06-2000,26.061762,26.234228,25.716825,25.889294,20.84201,1634264
21-06-2000,26.157576,26.157576,24.931141,25.026957,20.147795,1551766
22-06-2000,25.04612,25.228168,24.758673,24.950304,20.086086,1547148
23-06-2000,24.73951,25.678499,24.557461,24.74909,19.924103,3841307
26-06-2000,24.547878,24.547878,23.953823,24.164618,19.453573,1520133
27-06-2000,24.145454,25.42938,24.049641,24.279596,19.546135,5363918
28-06-2000,24.490391,24.787418,24.24127,24.317923,19.57699,2053283
29-06-2000,24.356249,24.902395,23.771774,24.212526,19.492142,4050203
30-06-2000,23.953823,24.337086,23.503492,23.66638,19.052469,1598653
03-07-2000,23.934662,24.576624,23.695124,24.087967,19.391867,2378722
04-07-2000,24.145454,24.298759,23.474749,23.628052,19.021614,2983490
05-07-2000,24.662857,24.701183,23.66638,24.202944,19.484426,3074738
06-07-2000,24.720346,25.391054,23.982569,24.873652,20.024378,5847703
07-07-2000,25.065283,25.103607,24.547878,24.729927,19.908672,2541097
10-07-2000,24.538298,25.841387,24.538298,25.132353,20.232641,4457831
11-07-2000,25.11319,26.195902,24.854488,25.467707,20.502615,4410730
12-07-2000,26.042599,26.579165,25.228168,25.371891,20.425482,6211382
13-07-2000,25.48687,25.965946,25.103607,25.247332,20.325207,3510483
14-07-2000,25.295238,25.352728,24.260433,24.375412,19.623274,2920399
17-07-2000,24.193363,24.432901,23.66638,24.279596,19.546135,1732505
18-07-2000,24.145454,24.432901,23.790937,23.848429,19.199028,3103549
19-07-2000,24.145454,24.270016,23.781357,23.848429,19.199028,1474879
20-07-2000,24.135874,24.135874,23.168139,23.340607,18.790205,1548771
21-07-2000,23.589725,23.714287,22.363291,22.459106,18.080564,3457041
24-07-2000,22.095009,22.229149,20.121212,20.370333,16.39901,4129084
25-07-2000,20.111631,21.194344,19.354691,20.696104,16.661268,4359449
26-07-2000,19.163059,20.303261,19.04808,19.862511,15.99019,7162833
27-07-2000,19.737951,20.504475,19.565483,20.35117,16.383583,2168072
28-07-2000,20.169121,20.494892,19.776278,19.939163,16.051897,2821172
31-07-2000,19.661299,19.98707,17.543781,17.735411,14.277782,9136453
01-08-2000,17.946205,18.549843,17.735411,18.176163,14.632604,5685626
02-08-2000,18.22407,19.163059,18.157,18.846869,15.172553,4833987
03-08-2000,18.97143,19.354691,17.927042,18.22407,14.671172,7398974
04-08-2000,18.137836,18.396538,17.821646,17.907879,14.416627,3249402
07-08-2000,17.917461,18.080347,17.361732,17.562944,14.138937,3052810
08-08-2000,17.630014,17.917461,17.543781,17.677921,14.231499,4288547
09-08-2000,17.802483,18.22407,17.802483,18.003695,14.493761,2681549
10-08-2000,17.974951,18.195326,17.72583,17.754576,14.293211,1294714
11-08-2000,17.677921,17.888716,17.342569,17.409639,14.015519,1679063
14-08-2000,17.476709,17.476709,16.441904,16.691025,13.437005,4340522
15-08-2000,16.691025,16.691025,16.691025,16.691025,13.437005,0
16-08-2000,17.016796,17.419222,16.882654,17.160521,13.81497,2836525
17-08-2000,17.237171,17.898296,16.959309,17.332987,13.953814,4379566
18-08-2000,17.045542,17.524618,16.959309,17.170101,13.822683,2688302
21-08-2000,17.323406,17.687504,17.103029,17.428802,14.030947,2519399
22-08-2000,17.476709,17.821646,17.294661,17.697084,14.246924,3069410
23-08-2000,18.204906,18.97143,17.821646,18.358212,14.779163,7352004
24-08-2000,18.23365,18.54026,17.821646,18.051601,14.532331,2050351
25-08-2000,18.109091,18.751055,17.869553,18.319885,14.748311,3700802
28-08-2000,18.377375,20.389496,18.348629,20.073305,16.159887,15875930
29-08-2000,20.121212,20.312843,18.779799,19.565483,15.751066,6929853
30-08-2000,19.354691,19.613392,18.923521,19.067244,15.349965,2770700
31-08-2000,18.875614,19.594229,18.683983,19.182222,15.442528,4594668
01-09-2000,19.182222,19.182222,19.182222,19.182222,15.442528,0
04-09-2000,19.393017,19.642136,18.59775,18.779799,15.118556,2678742
05-09-2000,18.97143,19.565483,18.683983,19.364271,15.589083,4770955
06-09-2000,19.258875,20.015816,19.230129,19.546322,15.735645,4726254
07-09-2000,19.546322,20.207445,19.450504,19.603809,15.781925,4284848
08-09-2000,19.737951,19.833767,18.990591,19.143896,15.411672,2447411
11-09-2000,19.354691,19.450504,18.281559,18.559423,14.941147,3246475
12-09-2000,18.396538,18.779799,18.204906,18.300722,14.732881,4522221
13-09-2000,18.444445,18.588167,18.243233,18.29114,14.725167,1348328
14-09-2000,18.396538,18.530678,17.917461,18.080347,14.555468,1119215
15-09-2000,18.089928,18.089928,17.438383,17.505455,14.092655,2058220
18-09-2000,17.35215,18.042021,17.294661,17.639597,14.200647,2153606
19-09-2000,17.361732,17.677921,16.940144,17.160521,13.81497,2848407
20-09-2000,17.812063,17.812063,17.256334,17.495872,14.084943,946717
21-09-2000,17.467129,17.639597,16.863491,17.103029,13.768686,1145485
22-09-2000,16.997635,17.055122,16.317345,16.47065,13.259593,1965077
25-09-2000,16.671862,16.959309,16.48023,16.576046,13.344441,1016095
26-09-2000,16.556883,16.671862,15.713709,15.809524,12.727358,2988797
27-09-2000,15.991573,16.288601,15.694546,16.068226,12.935625,1346543
28-09-2000,16.48023,16.48023,15.522078,15.589149,12.549945,1406915
29-09-2000,15.799942,15.876595,15.522078,15.617893,12.573088,1789682
02-10-2000,15.617893,15.617893,15.617893,15.617893,12.573088,0
03-10-2000,15.53166,15.905339,15.167561,15.665801,12.611655,2703399
04-10-2000,15.905339,16.47065,15.752035,16.154459,13.005047,1975185
05-10-2000,16.40358,16.623955,15.752035,15.809524,12.727358,1377702
06-10-2000,15.886176,15.886176,15.28254,15.47417,12.457381,1684449
09-10-2000,15.560404,15.59873,15.28254,15.320866,12.333965,845522
10-10-2000,15.244214,15.579567,14.956768,15.167561,12.210547,1997410
11-10-2000,15.138817,15.320866,14.774719,14.918442,12.009997,1236822
12-10-2000,14.803463,15.234632,14.765137,14.928023,12.017711,931855
13-10-2000,14.765137,15.426263,14.420202,14.851371,11.956003,2388000
16-10-2000,14.841789,15.311284,14.563925,14.678903,11.817158,1184607
17-10-2000,14.487273,14.707648,14.238153,14.34355,11.547185,1710718
18-10-2000,14.487273,14.525599,14.228572,14.439365,11.624318,1020311
19-10-2000,14.53518,14.65974,13.414141,14.171082,11.40834,2217375
20-10-2000,14.362713,14.544762,13.701587,13.998615,11.269497,3484208
23-10-2000,13.816566,13.816566,12.887157,13.241674,10.660127,2925853
24-10-2000,13.40456,13.414141,13.059625,13.136277,10.575278,1839601
25-10-2000,13.490794,13.854892,13.251255,13.739913,11.061231,2820687
26-10-2000,13.893218,13.989033,13.605772,13.912381,11.200075,678988
27-10-2000,13.979452,13.979452,13.701587,13.77824,11.092088,752171
30-10-2000,13.797403,13.854892,13.509957,13.548283,10.90696,617140
31-10-2000,13.423723,13.557864,13.375815,13.442886,10.822112,1276325
01-11-2000,13.787821,14.333968,13.337489,14.151919,11.392914,3296034
02-11-2000,14.314805,15.043002,14.276479,14.822626,11.932861,4537323
03-11-2000,14.937605,16.825167,14.563925,16.576046,13.344441,11596107
06-11-2000,16.623955,17.562944,16.001156,17.026379,13.70698,11975827
07-11-2000,16.681442,17.150938,16.40358,16.748514,13.483286,4452890
08-11-2000,17.045542,17.227591,16.40358,16.489813,13.275021,2919319
09-11-2000,16.298182,16.298182,15.416681,15.905339,12.804495,2285976
10-11-2000,15.905339,16.384417,15.062165,15.167561,12.210547,7481477
13-11-2000,14.995094,14.995094,13.998615,14.391458,11.585754,2861385
14-11-2000,14.458528,15.138817,14.448947,14.851371,11.956003,3950000
15-11-2000,15.138817,15.617893,14.947186,15.023838,12.094847,5245435
16-11-2000,15.100491,15.617893,14.956768,15.052583,12.117987,3257773
17-11-2000,14.966349,15.148398,14.71723,14.841789,11.948288,2804880
20-11-2000,14.755556,16.250275,14.630996,15.876595,12.781351,11823252
21-11-2000,15.713709,16.556883,15.541241,15.97241,12.858488,6608897
22-11-2000,16.34609,16.34609,15.426263,15.53166,12.503666,2768425
23-11-2000,15.387937,16.326927,15.186724,16.020317,12.897056,5119803
24-11-2000,16.09697,16.988052,16.09697,16.806004,13.529568,11864540
27-11-2000,17.055122,17.342569,16.691025,17.160521,13.81497,7603858
28-11-2000,17.074286,18.013275,17.074286,17.639597,14.200647,9348480
29-11-2000,17.802483,17.927042,16.240692,16.719769,13.460145,13947934
30-11-2000,16.815584,17.323406,16.48023,16.84433,13.560423,6868250
01-12-2000,16.767677,17.016796,16.422743,16.53772,13.313588,5385277
04-12-2000,16.84433,17.534199,16.719769,16.997635,13.683841,9438810
05-12-2000,17.342569,17.783319,17.227591,17.342569,13.961528,8153661
06-12-2000,17.907879,18.09951,17.323406,17.562944,14.138937,12292739
07-12-2000,17.361732,18.683983,17.361732,18.60733,14.979716,28909292
08-12-2000,18.722309,19.594229,18.722309,19.095989,15.373108,28130027
11-12-2000,19.316364,19.507996,19.019337,19.163059,15.427101,12017339
12-12-2000,19.163059,19.335527,18.243233,18.683983,15.041426,12986287
13-12-2000,18.779799,19.009754,18.588167,18.837288,15.164842,5131372
14-12-2000,18.942684,19.622972,18.492352,18.616913,14.98743,15935602
15-12-2000,18.492352,18.578587,17.265917,17.495872,14.084943,10079653
18-12-2000,16.863491,18.109091,16.863491,17.974951,14.470621,8106821
19-12-2000,18.16658,18.454025,17.840809,17.898296,14.408914,11023745
20-12-2000,17.917461,17.994114,17.553362,17.783319,14.316348,5589164
21-12-2000,17.438383,18.204906,17.016796,17.744993,14.285495,9780791
22-12-2000,17.812063,17.965368,16.499393,16.671862,13.421577,8172061
25-12-2000,16.671862,16.671862,16.671862,16.671862,13.421577,0
26-12-2000,16.671862,17.007215,15.905339,16.001156,12.881628,7056065
27-12-2000,16.001156,16.441904,15.905339,16.250275,13.082181,2876769
28-12-2000,16.384417,16.777258,16.355671,16.643118,13.398438,3326337
29-12-2000,16.671862,16.949726,16.576046,16.882654,13.591274,5815156
01-01-2001,16.949726,17.371313,16.681442,17.064705,13.737832,5809249
02-01-2001,17.055122,18.013275,17.045542,17.965368,14.462906,10470175
03-01-2001,18.013275,19.833767,18.013275,19.47925,15.681646,36091475
04-01-2001,19.536739,20.657778,18.779799,20.169121,16.237022,41068816
05-01-2001,20.312843,20.552382,19.651716,19.843348,15.974761,30784984
08-01-2001,19.737951,20.102049,18.98101,19.402597,15.619939,12693599
09-01-2001,19.507996,19.910419,18.875614,18.98101,15.280543,13680696
10-01-2001,18.990591,19.163059,17.467129,17.946205,14.44748,21037569
11-01-2001,17.946205,18.22407,17.72583,17.965368,14.462906,10890197
12-01-2001,18.061184,18.195326,17.342569,17.610851,14.177505,11189710
15-01-2001,17.447966,17.447966,16.959309,17.122194,13.784115,5205786
16-01-2001,17.227591,17.668341,17.016796,17.265917,13.899817,11787527
17-01-2001,17.342569,17.505455,16.393997,16.691025,13.437005,10162693
18-01-2001,16.748514,17.476709,16.595209,17.419222,14.023237,9190421
19-01-2001,17.515036,17.802483,17.28508,17.495872,14.084943,8044560
22-01-2001,17.630014,18.492352,17.476709,18.310303,14.740596,12603712
23-01-2001,18.310303,18.588167,18.080347,18.16658,14.62489,6260905
24-01-2001,18.386955,18.521097,17.850389,18.271976,14.709741,6563638
25-01-2001,18.396538,18.396538,17.840809,17.965368,14.462906,5303239
26-01-2001,17.965368,17.965368,17.965368,17.965368,14.462906,0
29-01-2001,17.821646,18.348629,17.179684,18.204906,14.655746,7809415
30-01-2001,18.358212,18.779799,18.147417,18.271976,14.709741,9963904
31-01-2001,18.358212,18.683983,17.773739,18.003695,14.493761,13928260
01-02-2001,17.85997,17.85997,17.150938,17.35215,13.96924,9085073
02-02-2001,17.294661,17.572525,17.208427,17.304243,13.930674,5896589
05-02-2001,17.332987,18.693563,17.256334,18.549843,14.933434,21206795
06-02-2001,18.760635,20.025396,18.760635,19.651716,15.820492,21873197
07-02-2001,20.389496,20.868572,19.939163,20.082886,16.167604,33101707
08-02-2001,19.929583,20.590708,19.594229,20.29368,16.337299,19158109
09-02-2001,20.36075,20.676941,19.651716,20.159538,16.229309,24830189
12-02-2001,20.446983,20.446983,18.59775,18.961847,15.265116,17359623
13-02-2001,19.10557,19.335527,18.415701,18.827705,15.157124,15614093
14-02-2001,18.779799,19.507996,18.693563,19.268456,15.511951,16059465
15-02-2001,19.431341,20.255354,19.431341,20.025396,16.121315,25685699
16-02-2001,20.063723,21.510534,20.063723,20.79192,16.738405,58092350
19-02-2001,21.050621,21.788399,20.715267,21.481791,17.293783,25882588
20-02-2001,21.462627,21.778816,20.897316,21.002712,16.908106,21081852
21-02-2001,21.270996,21.270996,20.140375,20.284098,16.329586,13408531
22-02-2001,20.140375,20.648197,19.546322,19.709208,15.866775,11514215
23-02-2001,19.833767,20.389496,18.137836,18.204906,14.655746,23018275
26-02-2001,18.204906,19.04808,17.744993,18.731892,15.079995,17855379
